Episode,Robust Guarantee UMDP,Performance UMDP Robust Policy,Performance UMDP Optimistic Policy,Optimistic Guarantee UMDP,Total Runtime,Model Building Time,Model Checking Time Robust,Model Checking Time Optimistic,Model Checking Time DTMC,UDTMC Result Optimal Policy Robust,UDTMC Result Optimal Polciy Optimistic
597,0.02309011,0.42834283,0.41100052,0.93204702,15.340477,0.133475333,0.238306333,0.13734175,0.009605042,0.02262893,0.93410467
761,0.03908827,0.42739829,0.41970558,0.91009111,16.100555125,0.137793292,0.184005291,0.163056083,0.031288375,0.03798752,0.91293551
815,0.04345859,0.4286687,0.42329852,0.90319909,16.891072583,0.199562708,0.2830135,0.170315958,0.012240625,0.04240114,0.90542843
905,0.05157912,0.43012666,0.42615659,0.89041123,17.510589125,0.15205175,0.174716625,0.166244208,0.011086917,0.05078176,0.89277587
1050,0.06113415,0.43020363,0.42730488,0.86760741,18.199213375,0.151189042,0.189979375,0.191205,0.013936833,0.06024115,0.87067986
1095,0.0654791,0.43020363,0.42634542,0.86346654,18.784353833,0.149543833,0.153555791,0.171126334,0.00974325,0.06448851,0.86611663
1171,0.07268794,0.43020363,0.42646426,0.85714075,19.432414875,0.145110375,0.188659708,0.182281291,0.012584666,0.07156797,0.85988329
1305,0.08315969,0.42877062,0.42268005,0.84668471,20.059494708,0.152928041,0.167457292,0.160608583,0.015015209,0.08144706,0.84892953
1348,0.08697483,0.42779622,0.42301271,0.84270282,20.678699375,0.146528,0.185615459,0.17848225,0.016233166,0.08493637,0.84617091
1810,0.11770534,0.42874872,0.42101363,0.80714045,21.460865542,0.1511075,0.191864166,0.16352325,0.013135291,0.11252379,0.80933303
1972,0.12577232,0.42834194,0.42445386,0.79479447,22.092416083,0.18969075,0.147922292,0.146554958,0.014228125,0.11863229,0.79713648
2726,0.16085913,0.42835098,0.42529956,0.74962026,23.070523542,0.154997292,0.17288575,0.167122958,0.027992959,0.1510229,0.7527769
3258,0.18044521,0.42836967,0.42869777,0.72773243,23.839822333,0.153429959,0.163831917,0.160591875,0.0137605,0.17003588,0.73155625
3790,0.19526166,0.42874953,0.42879758,0.70884479,24.6730955,0.161585458,0.201336542,0.162736416,0.010506459,0.18440388,0.71209521
4035,0.19905367,0.42874872,0.42910642,0.69847322,25.402232708,0.168099625,0.179992667,0.189646667,0.010418542,0.18729834,0.7015563
5106,0.21519924,0.42875173,0.42937159,0.6653635,26.40745,0.168106834,0.17060675,0.174117,0.0097895,0.20394087,0.66928056
5230,0.21756518,0.42875197,0.42925153,0.66290989,27.066869292,0.158484791,0.174748666,0.175106417,0.019439917,0.20605856,0.6667624
5773,0.22664141,0.42877065,0.43108345,0.65320358,27.907737583,0.169315459,0.189057667,0.179580875,0.011081791,0.21582586,0.65736702
8055,0.25412732,0.42881791,0.42964737,0.62137103,29.457430583,0.168996917,0.165631917,0.171453625,0.01547,0.24872179,0.62423036
8245,0.25639533,0.4288178,0.4294134,0.61953674,30.156299042,0.17047475,0.183381625,0.17481575,0.009795542,0.25080147,0.62213799
10265,0.26946941,0.42879425,0.4296416,0.59659888,31.528699542,0.168592417,0.174235625,0.161587625,0.011065584,0.26485204,0.60011101
11178,0.27575794,0.4290266,0.4294074,0.58993332,32.56259475,0.173815542,0.235346417,0.186851292,0.010542459,0.2709538,0.59303607
12102,0.28269943,0.4290266,0.43119352,0.58534883,33.539319708,0.175380375,0.197048291,0.160821334,0.012007959,0.27842716,0.58900392
12501,0.28423677,0.4290266,0.43096473,0.58220764,34.336667125,0.167244625,0.199676208,0.179372791,0.011193917,0.28050059,0.58583589
14666,0.29355272,0.4288234,0.42963796,0.5698193,35.819145042,0.17848125,0.158891083,0.161219167,0.012445042,0.28998723,0.57261077
17962,0.30662427,0.42950733,0.43096692,0.55762826,37.678133333,0.170785917,0.165771708,0.1630985,0.010130458,0.30340896,0.56001874
19642,0.31226444,0.42950733,0.42942432,0.55291694,38.97716375,0.185129791,0.183428,0.17757375,0.009429042,0.30929042,0.55469459
28994,0.33342577,0.42950126,0.43125864,0.53171571,43.422957042,0.188185417,0.16675275,0.165464209,0.014558583,0.33020861,0.53396034
32232,0.3380297,0.4295036,0.43125859,0.52643392,45.274741875,0.180953167,0.161870791,0.209871209,0.012510167,0.33593567,0.52859188
42137,0.34989574,0.42951,0.42969883,0.51546625,49.758624542,0.18632025,0.194362334,0.184650667,0.013195125,0.34856598,0.51654123
46054,0.35333847,0.42951,0.42970704,0.51168868,51.869170375,0.184126792,0.163112,0.15653975,0.009796291,0.35182953,0.51283682
51383,0.35749107,0.42958553,0.42970711,0.50745736,54.558546,0.210913542,0.16394625,0.182587584,0.010298167,0.35595389,0.50869097
65892,0.36611102,0.42987838,0.4314869,0.49878486,60.843060958,0.240982625,0.139864708,0.135651375,0.009750209,0.36461514,0.49996815
74628,0.36943766,0.42988716,0.43169676,0.49429408,65.030160208,0.21696375,0.190415125,0.17651,0.012906833,0.36863235,0.49544005
96989,0.37628819,0.43145285,0.43169676,0.48585517,74.763921042,0.221746959,0.173252583,0.167705083,0.010773125,0.37578516,0.48658178
99514,0.37686381,0.43145285,0.43169676,0.48501029,76.752075625,0.264347833,0.312314833,0.206943375,0.012846583,0.37635998,0.48571962
100000,0.37693123,0.43145285,0.43169676,0.4848181,77.656965125,0.215443791,0.185885083,0.186248833,0.011859417,0.37642904,0.48552603
