Episode,Robust Guarantee UMDP,Performance UMDP Robust Policy,Performance UMDP Optimistic Policy,Optimistic Guarantee UMDP,Total Runtime,Model Building Time,Model Checking Time Robust,Model Checking Time Optimistic,Model Checking Time DTMC,UDTMC Result Optimal Policy Robust,UDTMC Result Optimal Polciy Optimistic
8542,16.97207776,19.04279822,19.04267783,23.12863392,32.514621167,0.263289791,0.075854417,0.078797916,0.06283725,16.97202022,23.12890802
9278,16.84279003,19.04279822,19.04267783,23.31712264,33.453139875,0.276894875,0.08567875,0.080346583,0.0127515,16.84272463,23.31740518
10426,17.11340891,19.04279822,19.04267783,23.24372878,34.463851583,0.275867917,0.0773695,0.070322083,0.011794542,17.11335993,23.24400805
11184,17.16496377,19.04279822,19.04267783,22.79931345,35.351636333,0.272545584,0.078410875,0.071281417,0.008920666,17.16491791,22.7995725
11890,17.30122666,19.04279822,19.04282827,22.61325651,36.246497167,0.263068541,0.087116125,0.072658834,0.011378917,17.30118901,22.6135069
12692,17.35538431,19.04279822,19.04282827,22.51319654,37.169767,0.265201875,0.081930625,0.077991209,0.009421375,17.35534991,22.51344224
13813,17.23714891,19.04279822,19.04282827,22.104814,38.178871333,0.265232208,0.0830885,0.06821225,0.008975333,17.23710739,22.10504017
14514,17.32326559,19.04279822,19.04282827,22.04112393,39.065754333,0.264038459,0.072349667,0.0728525,0.009507125,17.32322926,22.04134701
16670,17.01148643,19.04279822,19.04282827,21.75407007,40.646184792,0.498284416,0.082026708,0.08773925,0.009817625,17.01143128,21.75427907
18407,17.067915,19.04279822,19.04282827,21.57202847,41.883671625,0.287643291,0.092455208,0.084361125,0.010087708,17.06786327,21.57222841
19737,17.01927172,19.04279822,19.04282827,21.358478,42.984728208,0.28230475,0.079816917,0.073147375,0.012730834,17.01921704,21.35866718
23843,17.26664535,19.04279822,19.04282827,21.21770528,45.138283542,0.273789625,0.09378125,0.083362708,0.109823541,17.26660561,21.21788729
26442,17.35681615,19.04279822,19.04282827,20.89384387,47.429042292,0.330916917,0.346835542,0.114894625,0.010301458,17.35678184,20.89400918
29859,17.46112666,19.04279822,19.04282827,20.79790309,49.591527292,0.275514625,0.097914167,0.071913541,0.00994275,17.46109861,20.79806339
30872,17.43329022,19.04279822,19.04282827,20.71826843,50.681982625,0.272403542,0.080010416,0.155903792,0.009289833,17.43326051,20.71842455
33601,17.44871764,19.04279822,19.04282827,20.6161248,52.355213833,0.291250917,0.118625541,0.093012875,0.01049825,17.44868885,20.61627553
38495,17.59409108,19.04279822,19.04282827,20.44180219,54.647403792,0.29357575,0.09238575,0.081987875,0.012406792,17.59407099,20.44194368
39541,17.54131944,19.04279822,19.04282827,20.41869725,56.532888625,0.622658917,0.170542834,0.093747625,0.013080334,17.54129619,20.41883751
40015,17.55646954,19.04279822,19.04282827,20.4203155,57.423515042,0.26234075,0.085207042,0.077295166,0.008797291,17.5564472,20.42045584
48131,17.64862625,19.04279822,19.04282827,20.33405632,61.026848417,0.283472541,0.106839917,0.197677416,0.009465875,17.64860941,20.33419205
50383,17.77566927,19.04282071,19.04282827,20.31335168,62.540569042,0.300350125,0.094505833,0.111352792,0.017439208,17.77565855,20.31344473
55457,17.68885314,19.04279822,19.04282827,20.1977396,64.871204125,0.270528916,0.075210959,0.078133416,0.00917925,17.68883869,20.19786799
58138,17.67235333,19.04279822,19.04282827,20.11162014,66.43034825,0.2758445,0.074264583,0.077708291,0.009247958,17.6723379,20.11174388
63725,17.83277626,19.04282071,19.04282827,20.06955184,68.818477708,0.267715583,0.079422916,0.081087959,0.010374333,17.83276794,20.06963523
68861,18.00097149,19.04282071,19.04282827,19.96484889,71.098186958,0.270037166,0.077315125,0.074293375,0.009926042,18.00097022,19.96492811
87857,18.18990489,19.04286261,19.04282827,19.97576779,77.570455208,0.273239625,0.096318042,0.075912083,0.013688958,18.18990489,19.97576779
90072,18.15204108,19.04286261,19.04282827,19.97158233,78.921934125,0.254726417,0.079398083,0.078937875,0.010070458,18.15204108,19.97158233
98637,18.15028886,19.04286261,19.04282827,19.93417204,82.214841958,0.265372958,0.074049625,0.075437875,0.008902875,18.15028886,19.93417204
100000,18.14043267,19.04286261,19.04282827,19.94151028,83.35319175,0.264678125,0.078057875,0.073184709,0.009199667,18.14043267,19.94151028
