Episode,Robust Guarantee UMDP,Performance UMDP Robust Policy,Performance UMDP Optimistic Policy,Optimistic Guarantee UMDP,Total Runtime,Model Building Time,Model Checking Time Robust,Model Checking Time Optimistic,Model Checking Time DTMC,UDTMC Result Optimal Policy Robust,UDTMC Result Optimal Polciy Optimistic
8542,16.97207776,19.04279822,19.04267783,23.12863392,90.403435416,1.102476834,0.210143708,0.212518542,0.010306834,16.97202022,23.12890802
9278,16.84279003,19.04279822,19.04267783,23.31712264,92.475475041,1.110854417,0.207166208,0.2159785,0.009272542,16.84272463,23.31740518
10426,17.11340891,19.04279822,19.04267783,23.24372878,94.691483333,1.145797708,0.227553209,0.203453292,0.010396292,17.11335993,23.24400805
11184,17.16496377,19.04279822,19.04267783,22.79931345,96.8394125,1.174007834,0.215289916,0.218833125,0.009050833,17.16491791,22.7995725
11890,17.30122666,19.04279822,19.04282827,22.61325651,98.990619666,1.107347958,0.198680708,0.207766959,0.009920958,17.30118901,22.6135069
12692,17.35538431,19.04279822,19.04282827,22.51319654,101.6278275,1.5920665,0.265962875,0.227810875,0.009200833,17.35534991,22.51344224
13813,17.23714891,19.04279822,19.04282827,22.104814,104.128188583,1.388918166,0.226426792,0.234842125,0.0099855,17.23710739,22.10504017
14514,17.32326559,19.04279822,19.04282827,22.04112393,106.593310375,1.17363875,0.22481225,0.414746958,0.017773042,17.32322926,22.04134701
16670,17.01148643,19.04279822,19.04282827,21.75407007,109.092510416,1.107535708,0.219777209,0.211278084,0.011412333,17.01143128,21.75427907
18407,17.067915,19.04279822,19.04282827,21.57202847,111.563165416,1.168931875,0.219205167,0.220446334,0.013869542,17.06786327,21.57222841
19737,17.01927172,19.04279822,19.04282827,21.358478,114.206487041,1.473293792,0.232233583,0.210031125,0.009130417,17.01921704,21.35866718
23843,17.26664535,19.04279822,19.04282827,21.21770528,117.618124125,1.361431666,0.255649417,0.249226666,0.009513958,17.26660561,21.21788729
26442,17.35681615,19.04279822,19.04282827,20.89384387,120.642505041,1.385519583,0.207273542,0.208333291,0.009864209,17.35678184,20.89400918
29859,17.46112666,19.04279822,19.04282827,20.79790309,124.289369041,1.591941167,0.260812042,0.367062208,0.013042292,17.46109861,20.79806339
30872,17.43329022,19.04279822,19.04282827,20.71826843,126.4380895,1.173003667,0.216173583,0.101025208,0.010604542,17.43326051,20.71842455
33601,17.44871764,19.04279822,19.04282827,20.6161248,129.455202958,1.214824,0.211338167,0.199793541,0.0095925,17.44868885,20.61627553
38495,17.59409108,19.04279822,19.04282827,20.44180219,133.5271995,1.31574225,0.205606875,0.189914,0.011681833,17.59407099,20.44194368
39541,17.54131944,19.04279822,19.04282827,20.41869725,136.354164666,1.170865917,0.455562542,0.366564708,0.013477,17.54129619,20.41883751
40015,17.55646954,19.04279822,19.04282827,20.4203155,138.468798458,1.1423175,0.230106125,0.2156315,0.010795458,17.5564472,20.42045584
48131,17.64862625,19.04279822,19.04282827,20.33405632,143.042934416,1.27182575,0.226930083,0.222481583,0.012613417,17.64860941,20.33419205
50383,17.77566927,19.04282071,19.04282827,20.31335168,145.684012833,1.137785083,0.22925575,0.228214708,0.011281125,17.77565855,20.31344473
55457,17.68885314,19.04279822,19.04282827,20.1977396,149.250445416,1.175154792,0.235309417,0.217065166,0.013961125,17.68883869,20.19786799
58138,17.67235333,19.04279822,19.04282827,20.11162014,152.406621458,1.319045375,0.273798166,0.295411,0.014540834,17.6723379,20.11174388
63725,17.83277626,19.04282071,19.04282827,20.06955184,156.371380625,1.23744225,0.30210275,0.304285208,0.013295125,17.83276794,20.06963523
68861,18.00097149,19.04282071,19.04282827,19.96484889,160.157263625,1.244828625,0.268826292,0.271455666,0.012872458,18.00097022,19.96492811
87857,18.18990489,19.04286261,19.04282827,19.97576779,168.72322675,1.221990625,0.312094417,0.290614584,0.011912833,18.18990489,19.97576779
90072,18.15204108,19.04286261,19.04282827,19.97158233,171.574899458,1.156362542,0.292076125,0.27915125,0.012577417,18.15204108,19.97158233
98637,18.15028886,19.04286261,19.04282827,19.93417204,177.280714208,1.314388667,0.332851959,0.290069083,0.011764083,18.15028886,19.93417204
100000,18.14043267,19.04286261,19.04282827,19.94151028,180.538275333,1.723134,0.338453708,0.313452875,0.016316958,18.14043267,19.94151028
