Episode,Robust Guarantee UMDP,Performance UMDP Robust Policy,Performance UMDP Optimistic Policy,Optimistic Guarantee UMDP,Total Runtime,Model Building Time,Model Checking Time Robust,Model Checking Time Optimistic,Model Checking Time DTMC,UDTMC Result Optimal Policy Robust,UDTMC Result Optimal Polciy Optimistic
11727,25.31947254,26.59045491,26.60478726,27.65532264,42.877470583,1.140489458,0.037169541,0.046428375,0.011479875,25.30213084,27.69895514
15154,25.49648775,26.59045491,26.60478726,27.51789548,44.613740125,0.961505708,0.024604666,0.023502959,0.00331825,25.48290267,27.55756333
17445,25.62509763,26.59045491,26.60478726,27.50799064,46.068657708,0.859567542,0.023900083,0.020892459,0.005584625,25.61472368,27.54726587
18591,25.80473552,26.60182871,26.60478726,27.53619693,47.446023917,0.997587791,0.038792583,0.028470291,0.003356083,25.79785671,27.5509012
21633,25.92902295,26.60182871,26.60478726,27.36068553,50.004724292,1.892551959,0.073160292,0.039187917,0.010067,25.9234847,27.37346533
23030,25.82892755,26.60182871,26.60478726,27.41547483,51.892526833,1.154991667,0.025505375,0.025282459,0.003785917,25.8223769,27.42911382
30137,25.85611123,26.60182871,26.60478726,27.34245034,55.270122458,1.684960625,0.039517417,0.056088291,0.003634042,25.85006274,27.35515055
30966,25.9380284,26.60182871,26.60478726,27.38774325,56.55893,0.879983166,0.020119042,0.018961791,0.003326084,25.93276993,27.40097461
39215,26.15266293,26.60182871,26.60478726,27.29919882,59.741127583,0.9446415,0.024972875,0.024010875,0.009431875,26.14964933,27.31112609
43258,26.1379359,26.60182871,26.60478726,27.19720395,61.059905583,0.696494375,0.020828375,0.019188958,0.003434334,26.13463239,27.20772929
46831,26.16467471,26.60182871,26.60478726,27.21484852,62.300071833,0.704313458,0.022160042,0.015078166,0.003238541,26.16171063,27.22555788
58574,26.00419143,26.60182871,26.60478726,27.17981818,64.274906083,0.69596175,0.018958,0.014707,0.002908709,25.99980872,27.19012928
72963,26.01842487,26.60182871,26.60478726,27.15874053,66.712726875,0.807516583,0.031181084,0.02267175,0.006068291,26.0146151,27.16871563
81339,26.09401241,26.60182871,26.60478726,27.15955259,68.474756625,0.707343375,0.017864375,0.017643209,0.002943917,26.09103068,27.16966302
84474,26.1392879,26.60182871,26.60478726,27.15661779,69.785439875,0.71797825,0.023750125,0.016475708,0.003015125,26.13675225,27.16658257
95782,26.18578327,26.60182871,26.60478726,27.09591354,71.735738125,0.686733917,0.02398625,0.016761375,0.003395834,26.18376878,27.10495843
98732,26.19664187,26.60182871,26.60478726,27.05260049,73.000108583,0.691144875,0.025832125,0.019124208,0.006059625,26.19473354,27.06106864
100000,26.18233563,26.60182871,26.60478726,27.04494107,74.020755542,0.691303125,0.017005333,0.019104125,0.002803667,26.18027018,27.0532912
