Episode,Robust Guarantee UMDP,Performance UMDP Robust Policy,Performance UMDP Optimistic Policy,Optimistic Guarantee UMDP,Total Runtime,Model Building Time,Model Checking Time Robust,Model Checking Time Optimistic,Model Checking Time DTMC,UDTMC Result Optimal Policy Robust,UDTMC Result Optimal Polciy Optimistic
131,20.0,20.0,22.4016072,20.0,1.450708709,0.057696875,0.013948084,0.012698417,0.002905625,5.14204757,66.8598764
135,20.0,20.0,22.4016072,20.0,1.562265417,0.067049208,0.014228833,0.014030125,0.002761583,5.74568819,66.96111874
148,20.0,20.0,21.14984062,20.0,1.675965834,0.060118708,0.017481791,0.018189333,0.002790542,7.00751097,65.49162691
170,20.0,20.0,22.55987972,20.0,1.7921845,0.063774875,0.016150458,0.017616792,0.002930958,7.1318183,65.4896541
209,20.0,20.0,22.89837881,20.0,1.912029167,0.068121833,0.017056542,0.01519725,0.003203125,8.41189244,62.89636926
240,20.0,20.0,22.32378312,20.0,2.037364167,0.070026833,0.017157709,0.020358417,0.002650458,8.4706717,62.65711934
259,20.0,20.0,22.26115316,20.0,2.153062209,0.072763709,0.014005167,0.01312425,0.002710875,9.09374348,62.35003896
298,20.0,20.0,22.82130544,20.0,2.283217959,0.075551709,0.017000167,0.018492417,0.0024415,9.20071657,62.30019533
314,20.0,20.0,23.07951615,20.0,2.402971792,0.076911167,0.013540625,0.014263625,0.002218667,9.50750523,60.21053419
328,20.0,20.0,23.57586655,20.0,2.531546042,0.074887583,0.015465666,0.015317083,0.002940125,9.89891354,59.92134076
350,20.0,20.0,22.98740636,20.0,2.655839375,0.078823584,0.014795583,0.014433416,0.002317417,10.18955785,58.75271069
376,20.0,20.0,23.17049747,20.0,2.78185975,0.079606291,0.015653458,0.014526959,0.002479458,10.36446088,58.5422542
396,20.0,20.0,23.91349395,20.0,2.908794584,0.083868125,0.014383416,0.013167417,0.002123167,10.53277572,58.34894632
451,20.0,20.0,23.09458573,20.0,3.044690709,0.083249584,0.016638125,0.017478833,0.002771791,11.5181236,53.07502907
502,20.0,20.0,23.16623953,20.0,3.18312175,0.087498291,0.015887541,0.0150665,0.00226225,11.63425339,52.92332799
592,20.0,20.0,23.22204663,20.0,3.342752167,0.0945975,0.021326291,0.016790417,0.002681167,11.92946475,52.42928532
631,20.0,20.0,23.55666649,20.0,3.487116084,0.091907167,0.019417958,0.015273166,0.002256833,11.95232188,52.33886389
694,20.0,20.0,23.08188585,20.0,3.634115417,0.091395625,0.018560625,0.015497916,0.002666666,12.38446654,51.62230892
781,20.0,20.0,23.49550813,20.0,3.797787042,0.098087625,0.021191667,0.019092667,0.00268325,12.37770617,50.99411499
824,20.19611371,21.6,22.29298576,24.40503555,3.951269834,0.112019875,0.011593583,0.011368333,0.002733083,13.44510126,50.52979965
940,20.47460266,21.6,23.21236195,24.08496973,4.095008292,0.091061375,0.015500584,0.0145775,0.002463292,14.46447019,48.83430013
980,20.45063813,21.6,23.09458573,24.05090282,4.243196917,0.096126458,0.016167416,0.016401125,0.002569166,14.44557025,48.7192011
1126,20.44900151,21.6,23.87420012,24.00987878,4.38636875,0.094781875,0.013328541,0.012730041,0.001964958,14.50164817,48.51897223
1131,20.44900151,21.6,23.87420012,24.00987878,4.543067875,0.099582583,0.018322666,0.017584458,0.002791958,14.50398792,48.52117427
1239,20.48237694,21.6,23.11573079,23.99889653,4.705842625,0.1050335,0.013691,0.018587125,0.002562292,14.82439968,47.96023274
1269,20.47463352,21.6,22.55146989,23.88224009,4.873148042,0.106817667,0.016363417,0.020531875,0.002724542,15.03756524,47.14391726
1365,20.42770096,21.6,23.50221867,23.81896679,5.041049834,0.108338417,0.016331041,0.018157375,0.002588416,15.12067775,46.95722666
1617,20.57413137,21.9344,22.77288245,24.15486189,5.216977167,0.1156145,0.01473425,0.015330208,0.002356125,16.75800631,43.51526293
1641,20.57284137,21.9344,22.7635581,24.14746956,5.384948459,0.107916667,0.021731084,0.019005084,0.002397625,16.7577721,43.50080791
1792,20.61573667,21.9344,23.49781193,24.16424186,5.551271334,0.107909084,0.018063542,0.0146445,0.002297459,16.95062896,43.37629103
1908,20.61292854,21.9344,23.81262881,24.15115475,5.7254335,0.114598292,0.022100834,0.015091792,0.002255708,17.05713268,43.31771989
2021,20.59042774,21.6,23.10237222,23.15408569,5.896951834,0.115747584,0.019030958,0.013940625,0.002292,17.09464194,42.28623809
2163,20.62725955,21.6,24.21197834,23.17450209,6.073598084,0.113426917,0.02035025,0.017435208,0.00221525,17.27725013,42.30005263
