Episode,Robust Guarantee UMDP,Performance UMDP Robust Policy,Performance UMDP Optimistic Policy,Optimistic Guarantee UMDP,Total Runtime,Model Building Time,Model Checking Time Robust,Model Checking Time Optimistic,Model Checking Time DTMC,UDTMC Result Optimal Policy Robust,UDTMC Result Optimal Polciy Optimistic
7509,22.27384221,26.49686495,26.60478726,31.09449258,24.855894084,0.463762333,0.020040625,0.01596675,0.002812042,22.17939887,31.4420085
8319,22.30056381,26.49686495,26.60478726,30.86330138,25.585151,0.469426959,0.022794875,0.023855708,0.003310708,22.206995,31.19879589
9714,23.06876245,26.57853395,26.60478726,29.96207595,26.520925292,0.509079417,0.025987833,0.051847584,0.010026083,23.00262902,30.11245058
11727,23.26874839,26.57853395,26.60478726,29.69994432,27.356159709,0.380190542,0.027604917,0.03446625,0.003381333,23.20684596,29.8393545
15154,23.76018003,26.58275009,26.60478726,29.24997669,28.288420292,0.3810385,0.019400333,0.016978,0.00368025,23.7094062,29.36482552
17445,23.93002043,26.58275009,26.60478726,29.14498713,29.602443542,0.522377917,0.053435917,0.021223584,0.007981875,23.88336208,29.25519598
18591,24.22040122,26.59045491,26.60478726,28.96804872,30.365473209,0.387776042,0.024222292,0.020014458,0.003366042,24.18024022,29.05941625
21633,24.44368574,26.59045491,26.60478726,28.72247769,31.263025334,0.384912875,0.025983625,0.019780292,0.00673275,24.40820709,28.80450525
23030,24.25216771,26.59045491,26.60478726,28.889879,32.14322475,0.488565041,0.026964334,0.018257209,0.003072708,24.21286402,28.9783004
30137,24.45039905,26.59045491,26.60478726,28.68872956,33.629839209,0.438021,0.032031541,0.028580417,0.006114916,24.41464337,28.7700007
30966,24.57754584,26.59045491,26.60478726,28.74183737,34.343665459,0.42024675,0.023417209,0.016819166,0.003128834,24.54437832,28.82465133
39215,25.00709307,26.59045491,26.60478726,28.42527605,35.776720875,0.381378125,0.054350833,0.037426583,0.027107125,24.98302193,28.49638488
43258,25.12080504,26.59045491,26.60478726,28.22321368,36.78677925,0.408466125,0.02813075,0.024461625,0.005271208,25.09899152,28.28759753
46831,25.18820463,26.59045491,26.60478726,28.21770428,38.541036042,0.896992166,0.071437125,0.050045792,0.006882375,25.16780407,28.2818637
58574,24.98499028,26.59045491,26.60478726,28.15422175,41.821101625,0.507065542,0.027847208,0.019139334,0.003421334,24.95988004,28.21691776
72963,25.05251336,26.59045491,26.60478726,28.05644933,45.87849975,1.226093084,0.055915291,0.037528625,0.006133875,25.02880215,28.11593707
81339,25.18675691,26.59045491,26.60478726,28.02708831,49.864233917,1.011395667,0.063208833,0.046721417,0.01229875,25.16602327,28.08544654
84474,25.28299972,26.59045491,26.60478726,27.98120084,51.125481292,0.480303875,0.020516417,0.019346167,0.003303334,25.26440308,28.03796763
95782,25.4093805,26.59045491,26.60478726,27.89188616,52.940972584,0.472186,0.023575209,0.01898625,0.004845542,25.39374408,27.94551646
98732,25.44644991,26.59045491,26.60478726,27.80503604,53.870945209,0.385917333,0.01949225,0.016922583,0.003341959,25.43172288,27.85584726
100000,25.42547604,26.59045491,26.60478726,27.79890315,54.617060875,0.395833875,0.021056208,0.020423708,0.002930459,25.41026174,27.84954243
