Episode,Robust Guarantee UMDP,Performance UMDP Robust Policy,Performance UMDP Optimistic Policy,Total Runtime,Model Building Time,Model Checking Time Robust,Model Checking Time Optimistic,Model Checking Time DTMC
1375,10.04665417,10.6,14.36168,0.970807417,0.006497042,0.00152175,0.001293583,4.38417E-4
1422,10.04665417,10.6,15.05045469,0.983864458,0.006578709,0.001497417,0.001401875,6.80167E-4
1481,10.04979494,10.6,13.9731,1.002823583,0.012278,0.001725208,0.001242375,4.80334E-4
1507,10.0480169,10.6,14.545315,1.014847958,0.006367,0.001577417,0.001579583,5.43417E-4
1524,10.04133138,10.6,13.3937875,1.0265565,0.006846083,0.001819834,0.001431584,4.34584E-4
1544,10.04133138,10.6,14.30444016,1.038017875,0.0068885,0.001490958,0.001211584,4.50584E-4
1577,10.05598194,10.6,13.97045516,1.049970708,0.006409,0.001702459,0.001317667,5.0575E-4
1608,10.06082179,10.6,14.43333016,1.061229708,0.006581917,0.001553625,0.001163542,3.78292E-4
1641,10.06562348,10.6,15.0027,1.072024042,0.006244875,0.001562459,0.001256959,3.96084E-4
1715,10.02337635,10.6,14.43341,1.085958,0.006895292,0.001470625,0.001424959,4.67458E-4
1794,10.027516,10.6,14.837015,1.09960025,0.006170375,0.001654458,0.001390792,4.07916E-4
1809,10.07042043,10.6,15.21180469,1.109961708,0.006266667,0.001417125,0.001208833,4.1125E-4
1890,10.07430181,10.6,14.2477525,1.122592375,0.006315542,0.001362708,0.001126,4.38375E-4
1911,10.08210383,10.6,14.809715,1.133377375,0.006309792,0.001458542,0.001311167,5.09375E-4
1986,10.12468882,10.6,13.9731,1.147035417,0.006442209,0.001510916,0.001274625,3.70708E-4
2040,10.12803946,10.6,14.20075063,1.160597125,0.006473041,0.001832917,0.00119375,3.53375E-4
2044,10.12803946,10.6,14.18495,1.171859875,0.006676583,0.001451916,0.001727166,6.10792E-4
2062,10.12803946,10.6,15.04393477,1.183592875,0.00667725,0.001557875,0.001471792,4.5275E-4
2213,10.17222522,10.6,14.82855,1.200098667,0.006768041,0.001687166,0.001216542,3.6E-4
2281,10.17222522,10.6,14.21885016,1.212835167,0.006657125,0.001660708,0.0012075,3.47208E-4
2355,10.1684651,10.6,13.64580437,1.226284458,0.006648292,0.001536,0.001127208,4.88084E-4
2413,10.1684651,10.6,14.14029938,1.238735375,0.00650625,0.001580125,0.001400875,4.29333E-4
2468,10.16732614,10.6,14.04459,1.250458917,0.006777208,0.00146725,0.001124417,3.52708E-4
2500,10.16732614,10.6,15.05045469,1.261931958,0.006669125,0.001623625,0.001173917,3.25583E-4
2662,10.16246444,10.6,13.97045516,1.278290958,0.006537541,0.001533708,0.001493667,3.9E-4
2730,10.16911383,10.6,13.9826375,1.290635917,0.00646625,0.00203225,0.00124325,3.93041E-4
2734,10.16911383,10.6,14.0493125,1.301262,0.006856,0.001478584,0.001183125,4.26541E-4
2846,10.17055513,10.6,14.414825,1.315408542,0.006421334,0.001354166,0.001386125,4.83875E-4
2954,10.16943891,10.6,14.30408,1.32899575,0.006465542,0.001440042,0.001213958,3.97167E-4
2993,10.18358843,10.6,14.44176969,1.340007958,0.006380209,0.001315916,0.001194792,3.39959E-4
3097,10.2268836,10.6,14.8289625,1.353437292,0.006582292,0.001401833,0.001247792,3.73167E-4
3125,10.2268836,10.6,13.970545,1.364240125,0.006770458,0.001343791,0.001160125,3.46958E-4
3174,10.23300406,10.6,14.22681516,1.376278667,0.007048834,0.001551833,0.001153833,3.7325E-4
3254,10.22707372,10.6,14.49790625,1.388946417,0.006936583,0.001396583,0.0011975,3.22875E-4
3365,10.22808336,10.6,14.3865,1.4015715,0.006691667,0.001385875,0.001177333,3.19E-4
3413,10.22908814,10.6,14.79370813,1.413341542,0.006559209,0.001411417,0.001482875,5.08417E-4
3441,10.24069739,10.6,14.90077313,1.424867167,0.006575458,0.001707792,0.001330708,4.37958E-4
3469,10.24243628,10.6,15.0704625,1.436430625,0.006882125,0.001592041,0.001304625,4.00459E-4
3627,10.24798342,10.6,14.81168813,1.451008125,0.0069255,0.001490334,0.001347625,5.08125E-4
3701,10.25068206,10.6,14.09264625,1.463937542,0.006955666,0.001540541,0.001426333,6.06959E-4
3764,10.25248903,10.6,15.12749531,1.476963583,0.00745425,0.001854042,0.001466375,4.90791E-4
3850,10.25432047,10.6,14.76012,1.489195125,0.006782833,0.001524458,0.001231958,4.56375E-4
3901,10.26836165,10.95,14.54370656,1.500623542,0.006822375,0.001374541,0.001142917,3.67791E-4
4024,10.30648192,10.95,13.98116,1.515296208,0.007004708,0.001630334,0.001432625,6.08083E-4
4121,10.31248505,10.95,13.86542062,1.528805167,0.007099417,0.001802125,0.001285625,4.39667E-4
4165,10.31248505,10.95,14.9574,1.53973,0.006733625,0.0013995,0.00112575,3.09916E-4
4255,10.31397875,10.95,14.7282775,1.552117208,0.006927291,0.001463375,0.0011305,4.22375E-4
4418,10.36570712,10.95,14.43950781,1.57332425,0.007245167,0.001412917,0.001053125,0.001143333
4462,10.36696894,10.95,14.63842187,1.58484125,0.007258542,0.001394125,0.001329834,3.24625E-4
4671,10.35813972,10.95,14.952975,1.5989295,0.006582625,0.001457625,0.001419,5.34666E-4
4886,10.33159285,10.6,15.21936469,1.613645875,0.006698875,0.001409584,0.001095875,3.13583E-4
4967,10.3280201,10.6,14.9574,1.625451375,0.006750625,0.001533875,0.001127875,3.18458E-4
5204,10.32893677,10.6,15.05045469,1.640571,0.006597833,0.001547125,0.001369083,3.88958E-4
5491,10.3280803,10.6,13.96311766,1.657391167,0.006772541,0.001730125,0.001341959,4.15292E-4
5557,10.32919068,10.6,15.04393477,1.669486167,0.006946916,0.001339208,0.001244542,5.3175E-4
5902,10.34697215,10.6,14.36307234,1.687108625,0.007005875,0.001425417,0.0010775,2.98709E-4
6005,10.34878106,10.6,14.08071141,1.699644042,0.006827458,0.001404584,0.001283958,5.1425E-4
6075,10.34913812,10.6,13.9164375,1.711054333,0.006702334,0.001329875,0.001163875,2.82E-4
6333,10.34876891,10.6,14.14764375,1.725503542,0.006673958,0.0012435,0.001096666,3.20375E-4
6410,10.35147254,10.6,14.07403203,1.73730825,0.006905291,0.0013745,0.001125583,3.05667E-4
6435,10.35000977,10.6,14.06458203,1.748460542,0.007024875,0.00138225,0.001289833,3.8325E-4
6490,10.34858635,10.6,14.15431625,1.760345625,0.0069165,0.001472291,0.001347959,4.37208E-4
6537,10.34894137,10.6,14.091905,1.771236083,0.006843625,0.001238,0.001045083,2.68792E-4
6645,10.3484016,10.6,14.4816625,1.783122958,0.006648875,0.001200084,0.001064542,3.02833E-4
6671,10.3484016,10.6,14.4816625,1.793501458,0.006753,0.001288583,0.001156417,3.6525E-4
6736,10.3484016,10.6,14.0493125,1.805158042,0.007124541,0.001473917,0.001161542,3.065E-4
6967,10.34716195,10.6,14.09264625,1.821636417,0.006940459,0.001718042,0.001243917,4.70833E-4
7080,10.34662629,10.6,14.355785,1.834655792,0.007199125,0.001497417,0.001310625,5.15084E-4
7319,10.34502518,10.6,15.24633469,1.850324208,0.006764875,0.001381208,0.0012265,4.10708E-4
7634,10.45330781,11.54737,14.10389203,1.870327,0.00680325,0.001782584,0.003902208,4.64791E-4
8212,10.4589744,11.54737,14.89180125,1.896033542,0.007905875,0.00150425,0.001093458,2.75E-4
8265,10.46014832,11.54737,14.9255625,1.907563792,0.006836833,0.001269208,0.001341375,4.17625E-4
8342,10.47105511,11.54737,14.51722715,1.919078875,0.00692325,0.001286584,0.001046834,2.84584E-4
8406,10.47882054,11.54737,14.443035,1.930382167,0.006986792,0.001379208,0.001167917,4.24875E-4
8477,10.4919496,11.54737,14.80133813,1.9420725,0.007020791,0.001329709,0.001107917,2.94792E-4
8968,10.61605823,11.4,13.86542062,1.963709875,0.00748925,0.001430291,0.001044416,3.00667E-4
9236,10.618665,11.4,14.16827219,1.980778333,0.007293291,0.001559084,0.001407792,3.15416E-4
9481,10.61644356,11.4,14.0493125,1.997197167,0.007297708,0.001801125,0.001080292,2.91417E-4
9984,10.61881238,11.4,15.13425,2.019660875,0.00700475,0.001462292,0.001440125,4.1925E-4
10889,10.95243892,12.068,14.8948975,2.057693167,0.008724333,0.001849375,0.001235292,3.89667E-4
11043,10.94992282,12.068,14.4417,2.073167625,0.007822416,0.00154425,0.001325708,3.46E-4
11066,10.94946549,12.068,13.906425,2.08804025,0.008047292,0.001732583,0.003559917,6.09875E-4
11141,10.95072049,12.068,14.18583937,2.102839125,0.008593583,0.001521667,0.001052375,3.81917E-4
11234,10.9521145,12.068,14.32135813,2.116292667,0.0078235,0.001261542,0.001479042,4.16958E-4
11635,10.94938322,12.068,14.68912969,2.138082417,0.008258542,0.001285334,0.001274791,4.07292E-4
12009,10.94758399,12.068,14.71736625,2.158949625,0.008699625,0.001666917,0.001505208,6.16292E-4
12041,10.94894149,12.068,14.90936438,2.172225833,0.00794375,0.002086167,0.00142425,4.01958E-4
12425,10.97349228,12.068,14.88604875,2.193508542,0.007732584,0.001385625,0.001318125,3.28E-4
12901,10.97049482,12.068,14.28298469,2.216287958,0.007709292,0.001571334,0.001093875,4.32209E-4
13006,10.97358924,12.068,14.47310937,2.230079875,0.007788166,0.001409625,0.001238542,3.77917E-4
13234,10.97348921,12.068,14.71736625,2.245529083,0.007829542,0.00134325,0.001332833,4.09833E-4
13814,10.99984469,12.068,13.92968625,2.271931292,0.007839708,0.001595167,0.001195083,3.49459E-4
14166,10.99959412,12.068,14.3958,2.292741792,0.008342041,0.001440708,0.001309583,5.99458E-4
14626,11.03840637,12.3904,14.794245,2.315567708,0.007729584,0.001642792,0.001381292,3.78792E-4
14923,11.06190127,12.3904,14.11464,2.334262125,0.007454791,0.00145825,0.001017958,3.03292E-4
15046,11.06654499,12.3904,14.81680688,2.347682917,0.007502792,0.001384375,0.001101292,4.4275E-4
15587,11.07701932,12.3904,14.8766675,2.373303917,0.007504542,0.001266417,9.45667E-4,2.81958E-4
16129,11.05629821,12.3904,14.51722715,2.39677575,0.007385833,0.001338417,9.49334E-4,3.04416E-4
16546,11.05471486,12.3904,15.21773344,2.4147115,0.007680208,0.001331291,9.81708E-4,2.72292E-4
18620,11.68628813,13.7735425,14.86065805,2.478154583,0.008082375,0.001381375,9.8075E-4,3.48917E-4
19089,11.70947274,13.7735425,14.17065516,2.501817833,0.008309666,0.001709541,0.001252,3.95292E-4
19485,11.7062879,13.7735425,13.70027344,2.521898167,0.007800667,0.001375625,0.00103975,3.135E-4
20328,11.71577258,13.7735425,14.92319625,2.551163417,0.007775458,0.001372333,0.001407167,4.50417E-4
21784,11.73254664,13.8856125,14.30554438,2.60704325,0.00855,0.003067125,0.00328775,9.515E-4
21953,11.74010674,13.8856125,14.20253938,2.631342875,0.013624666,0.001596625,0.002054291,8.02958E-4
22619,11.74427364,13.8856125,13.95160625,2.88133975,0.013624208,0.002749542,0.00197375,4.62291E-4
23652,11.76311819,13.943625,15.1857225,2.938169375,0.007575709,0.001476208,0.001307,5.0425E-4
23989,11.74831186,13.943625,14.92177422,2.959104833,0.007360083,0.00135775,0.001101833,2.86333E-4
24220,11.75118869,13.943625,14.63842187,2.977326792,0.007263458,0.001458917,0.001137875,2.83708E-4
24866,11.75219681,13.943625,14.84139133,3.002780792,0.007582834,0.0014075,0.001125042,2.96292E-4
25083,11.7475812,13.943625,14.76120188,3.027553833,0.015061834,0.002622667,0.001373208,4.0075E-4
25736,11.75486816,13.943625,14.8869,3.056231792,0.007424834,0.001457709,0.0010385,2.77083E-4
26830,11.7634048,13.943625,14.480955,3.098888042,0.015186792,0.001667792,0.001304125,3.19792E-4
27577,11.76924638,13.943625,14.08717438,3.131905375,0.008567417,0.001885583,0.001760625,7.43208E-4
28966,11.7819052,13.943625,14.99298352,3.220507042,0.018843875,0.020773333,0.012248459,0.001135708
31322,11.79805803,13.943625,14.63842187,3.334683375,0.0088915,0.003343292,0.004724667,8.10417E-4
32357,11.80352846,14.24013,13.84177734,3.372063417,0.008790125,0.001991458,0.0016045,6.19834E-4
32933,11.79133886,14.24013,15.17370188,3.419585625,0.011342083,0.005809292,0.002768666,9.60958E-4
34834,12.09196464,14.284485,13.912725,3.5011055,0.008107458,0.003843667,0.003729542,8.11958E-4
36158,12.12668364,14.025525,14.8444875,3.582652292,0.011797875,0.002282583,0.00324575,5.47208E-4
37245,12.14376076,14.260125,14.44727,3.639901125,0.008762833,0.004956792,0.001979333,7.42375E-4
37770,12.13820285,14.260125,14.36050891,3.679192458,0.007917292,0.001543958,0.001139541,3.12625E-4
38695,12.14165865,14.025525,13.915115,3.724594792,0.008581667,0.003456542,0.00124075,3.49042E-4
38982,12.14677009,14.260125,14.35972625,3.744149292,0.008414417,0.002981292,0.001218708,3.83E-4
39408,12.14575224,14.260125,15.26753344,3.776649,0.010980083,0.001459667,0.001451375,4.86583E-4
44438,12.35089364,14.38658906,14.21916945,4.018968875,0.00893075,0.001715083,0.001195625,3.78625E-4
45154,12.3552051,14.60119406,14.79211625,4.068285958,0.008952208,0.003302084,0.001378166,3.90083E-4
46803,12.37054804,14.38658906,14.42241,4.212263542,0.011025292,0.001800458,0.001471084,5.22459E-4
47746,12.37465276,14.38658906,14.63842187,4.296888667,0.014977125,0.001883458,0.001312792,4.73E-4
49689,12.46157296,14.72334281,14.82608063,4.358041542,0.010804334,0.001458459,0.001094583,4.08E-4
50841,12.46889736,14.86939406,15.0373725,4.401193958,0.008486584,0.00150175,0.001017084,3.11042E-4
53928,12.51438701,15.00135656,14.13589328,4.49306775,0.00790475,0.001533792,0.001196917,3.63125E-4
56103,12.50521425,15.00448031,14.7464675,4.565296333,0.009217583,0.001517833,9.99417E-4,4.24541E-4
57122,12.51285454,14.96480531,14.034,4.603782042,0.008206708,0.0012585,0.001209417,3.53209E-4
57690,12.51811599,14.83284281,14.87200977,4.629732833,0.008045125,0.001432167,0.001192833,4.29292E-4
58890,12.53128373,14.83284281,14.20637,4.6704985,0.00794125,0.00130775,9.56042E-4,2.56958E-4
61277,12.52030414,14.83284281,14.82970125,4.744348583,0.008889292,0.001323458,9.8875E-4,2.80834E-4
61902,12.53259647,14.96480531,14.961555,4.773346083,0.008456916,0.001858167,0.00114275,9.55834E-4
65261,12.60919147,14.87801625,14.13471141,4.874804042,0.008719166,0.001665166,0.001026667,3.19459E-4
67633,12.61062406,14.87801625,15.05365125,4.945191042,0.008011334,0.001310416,9.91833E-4,2.905E-4
76609,12.80667266,14.99327625,15.0609,5.208397625,0.009016958,0.0013315,9.32125E-4,2.73E-4
78463,12.9578064,14.99327625,15.029625,5.261734333,0.008178875,0.001345,9.17792E-4,2.78834E-4
81485,13.06844539,14.99327625,14.63842187,5.345009708,0.008189584,0.001255084,9.21459E-4,2.79583E-4
88807,13.09485645,14.87801625,14.71736625,5.511744292,0.008512541,0.001252667,9.62E-4,2.93708E-4
90134,13.09340799,14.87801625,15.2258175,5.558146875,0.009752417,0.001576792,0.001018375,3.35916E-4
100000,13.30286801,15.07021031,14.99298352,5.828375167,0.008539166,0.001440833,0.001095625,3.06042E-4
