Episode,Robust Guarantee UMDP,Performance UMDP Robust Policy,Performance UMDP Optimistic Policy,Total Runtime,Model Building Time,Model Checking Time Robust,Model Checking Time Optimistic,Model Checking Time DTMC
1125,17.56308228,19.89835358,19.94969472,2.941226083,0.032211666,0.011543583,0.007636583,0.001197958
1360,17.61675723,19.89835358,19.95416008,3.069803583,0.032508917,0.008292209,0.010946042,0.001279291
1556,17.76285969,19.89835358,19.96026481,3.187324958,0.03318675,0.006664,0.009378583,0.001159958
1722,17.92439796,19.89835358,19.96026481,3.309117083,0.033545792,0.012478292,0.01324175,0.001173292
2265,17.97750785,19.89835358,19.96026481,3.472048958,0.035920125,0.011407833,0.009784417,0.00116275
2505,18.11880779,19.89835358,19.96026481,3.599520958,0.03214575,0.008793625,0.006670917,0.001094084
2672,18.20260556,19.89835358,19.96026481,3.728854583,0.033399583,0.0097765,0.006995416,0.004587541
3021,18.249655,19.89835358,19.96345693,3.870222792,0.029915125,0.01184275,0.007029667,0.001086834
3968,18.24839949,19.89835358,19.96381446,4.090212125,0.034511792,0.009715333,0.007976708,0.004194875
4898,18.55064116,19.89835358,19.96381446,4.290975917,0.032960584,0.007423167,0.010724625,0.001169333
5224,18.61715072,19.96956514,19.96381446,4.442276083,0.03395075,0.009603042,0.006530833,0.00111125
5882,18.70479536,19.96956514,19.96381446,4.618527625,0.035947209,0.007772209,0.007023708,0.002966
6488,18.85876922,19.96956514,19.96381446,4.796217083,0.035836708,0.007656125,0.009286042,0.001104708
7983,19.22000831,19.96956514,19.96381446,5.070310458,0.039598875,0.009184542,0.007339666,0.001188875
9230,19.33342322,19.96956514,19.96381446,5.330861583,0.041962916,0.017265125,0.007020458,0.001129375
9751,19.33318895,19.96956514,19.96381446,5.507113583,0.034732209,0.006767958,0.014619125,0.001596375
12639,19.3934634,19.96956514,19.96880275,5.933874,0.042626333,0.008098708,0.006943666,0.001102333
13233,19.44272482,19.96956514,19.96880275,6.1185155,0.036719375,0.007228625,0.009686041,0.001298667
14899,19.45579583,19.96956514,19.96880275,6.434761667,0.035134125,0.008542417,0.006564625,0.001224083
16079,19.48788199,19.96956514,19.96937947,6.719400792,0.037452333,0.006987209,0.01059475,0.001180625
17160,19.42677659,19.96956514,19.96937947,7.1122415,0.051482834,0.024093334,0.013640334,0.002633792
17991,19.47337824,19.96956514,19.96937947,7.354278708,0.035005666,0.008263333,0.012571542,0.002778875
21052,19.57692466,19.96956514,19.96937947,7.854392792,0.02941125,0.007847208,0.006938833,0.001137042
22602,19.56954929,19.96956514,19.96937947,8.158806708,0.039734417,0.009533959,0.006660542,0.001113833
26415,19.69193227,19.96956514,19.96937947,8.716625625,0.037784834,0.006847584,0.015979708,0.001227166
30870,19.70382588,19.96956514,19.96937947,9.320842458,0.044753375,0.007408708,0.010151625,0.001397208
36711,19.72565857,19.97027872,19.96937947,10.015167792,0.032419625,0.007308625,0.006413542,0.001106042
39248,19.74924698,19.97027872,19.96937947,10.417903625,0.038982333,0.007063208,0.009002708,0.001173708
40926,19.74799053,19.97027872,19.96937947,10.713029875,0.032008375,0.009131291,0.006718375,0.001133125
45378,19.78825613,19.97027872,19.96937947,11.303962417,0.02815725,0.012027708,0.011897167,0.001229292
57889,19.7991917,19.97027872,19.96937947,12.957789083,0.040027375,0.010650583,0.00687425,0.001357125
61592,19.83412632,19.97027872,19.96937947,13.493569333,0.038316625,0.01045025,0.006640667,0.00110525
80690,19.88867778,19.97027872,19.96937947,15.746290167,0.036877542,0.007146875,0.010508834,0.001725334
90545,19.85523958,19.97027872,19.96937947,16.944660125,0.033214875,0.009460916,0.006715042,0.001132083
100000,19.86164744,19.97027872,19.96937947,18.093691708,0.043507459,0.007069167,0.007034,0.001202625
