Episode,Robust Guarantee UMDP,Performance UMDP Robust Policy,Performance UMDP Optimistic Policy,Total Runtime,Model Building Time,Model Checking Time Robust,Model Checking Time Optimistic,Model Checking Time DTMC
2166,10.06256371,10.6,14.0493125,1.150183166,0.006834875,0.001473208,0.001137959,3.61458E-4
2218,10.06256371,10.6,13.77513125,1.162078125,0.006481375,0.001522709,0.001186584,3.81583E-4
2233,10.06256371,10.6,14.99298352,1.172410708,0.006336208,0.001427458,0.001202542,4.16708E-4
2258,10.03479615,10.6,14.99444,1.183216208,0.006403042,0.001402959,0.001233875,3.57333E-4
2290,10.03479615,10.6,14.05696031,1.195123541,0.006688167,0.001769542,0.001380959,4.04041E-4
2308,10.03387024,10.6,13.75537625,1.206600916,0.006577875,0.002093583,0.001252625,3.71458E-4
2347,10.03718879,10.6,14.3865,1.218615375,0.006668875,0.001563875,0.001440334,4.48542E-4
2401,10.04048877,10.6,14.9175125,1.231167166,0.006652542,0.001887417,0.001515375,4.6875E-4
2590,10.05361152,10.6,14.329235,1.247166875,0.00682225,0.001521583,0.001313583,4.39792E-4
2605,10.05361152,10.6,14.94255062,1.258410666,0.006770667,0.001434666,0.001249458,5.74042E-4
2669,10.06104681,10.6,15.21773344,1.271044208,0.006618709,0.001612458,0.001479209,4.41291E-4
2729,10.06403492,10.6,13.3937875,1.282721083,0.006487,0.001510917,0.001208792,4.11208E-4
2795,10.06902504,10.6,14.12792828,1.295191375,0.007187875,0.00141425,0.001230792,3.30875E-4
2855,10.07487786,10.6,14.84246625,1.307271958,0.007035959,0.001431583,0.001362416,3.15959E-4
2885,10.05263514,10.6,14.9574,1.3175355,0.0062875,0.001209417,0.001151959,3.25667E-4
2947,10.09083319,11.0,13.906425,1.329385,0.006825333,0.001473875,0.001192542,3.74917E-4
3027,10.09522309,11.0,14.789085,1.342191583,0.007131542,0.001443292,0.001180792,3.6675E-4
3073,10.08894101,10.6,14.10721219,1.353071333,0.006623709,0.00126425,0.001098125,3.16917E-4
3090,10.09154171,10.6,14.69017125,1.363096208,0.0064575,0.001247125,0.001174417,3.23042E-4
3129,10.12899651,10.6,14.26651625,1.373464875,0.0063645,0.001206292,0.001113791,3.11209E-4
3189,10.12899651,10.6,15.18247969,1.385085833,0.006740791,0.001471125,0.00114575,3.64375E-4
3386,10.22064208,11.0,14.85563586,1.400065,0.006598834,0.001455875,0.001430208,4.96E-4
3557,10.22855056,11.0,14.69646,1.413698666,0.006567291,0.001372333,0.001124125,3.41875E-4
3588,10.3009803,11.4,14.12019547,1.425126666,0.007062375,0.001537958,0.001123667,4.76542E-4
3737,10.27497362,11.4,13.86542062,1.439132708,0.006641375,0.001437584,0.001422542,6.37E-4
3782,10.27681768,11.4,14.295,1.450235708,0.006765292,0.001391875,0.001338,3.68208E-4
3848,10.28127231,11.4,14.04443188,1.462735916,0.006732583,0.001812333,0.001466792,4.57416E-4
3957,10.28558388,11.4,14.71736625,1.476722583,0.006748625,0.00139525,0.0012105,0.00131
4012,10.28558388,11.4,14.93839125,1.494278375,0.006630709,0.001298291,0.001187125,3.14333E-4
4290,10.30867504,11.4,14.02817437,1.510806625,0.006691292,0.001520417,0.001100792,3.51958E-4
4308,10.30867504,11.4,13.7957625,1.521134916,0.00689675,0.001343416,0.001080166,2.8675E-4
4317,10.30867504,11.4,14.32373,1.530588541,0.006398875,0.001130125,0.001033417,3.01042E-4
4492,10.30330287,11.4,13.86542062,1.544391666,0.006723542,0.001390875,0.00108175,3.17084E-4
4525,10.3067739,11.4,14.55846543,1.554372458,0.006431167,0.001187,0.001065041,3.20084E-4
4760,10.29076399,11.4,13.8624375,1.567703,0.006466833,0.001244,0.001063542,3.2875E-4
4838,10.28892119,11.4,14.57138031,1.578697708,0.00640925,0.001229458,0.001101375,2.88583E-4
4899,10.29242299,11.4,15.1049925,1.589886833,0.006678458,0.001264458,0.001204333,3.57334E-4
4979,10.33477257,11.4,14.99193,1.601730708,0.006490959,0.001567791,0.001173708,5.32666E-4
5257,10.33203858,11.4,14.84139133,1.617720708,0.007023667,0.001422209,0.001095166,3.06291E-4
5397,10.33608463,11.4,14.05458937,1.631421958,0.007033291,0.001505917,0.001177917,3.30166E-4
5557,10.34159271,11.4,13.86542062,1.64536125,0.007050125,0.001559666,0.001277833,4.07167E-4
5693,10.34447469,11.4,14.14029938,1.6579165,0.006956583,0.001353541,0.001179375,3.05E-4
5729,10.34447469,11.4,14.322155,1.668615333,0.006905292,0.001356375,0.001030125,2.8575E-4
5814,10.34096534,11.4,14.18388844,1.680542708,0.006644791,0.001243417,0.001209291,4.17166E-4
5980,10.343102,11.4,14.02256812,1.694401291,0.006844667,0.001412833,0.00108025,3.11125E-4
6067,10.34779601,11.4,13.843125,1.705554041,0.006940708,0.001187583,0.001019083,2.71708E-4
6159,10.35048262,11.4,14.9324625,1.717012,0.006739583,0.001333917,0.00102575,2.89667E-4
6255,10.37763039,11.4,14.85874875,1.728517291,0.006741,0.001268,0.001026917,3.05875E-4
6364,10.37763039,11.4,14.50202125,1.740682375,0.006614209,0.001215333,0.001239042,4.20333E-4
6385,10.37763039,11.4,14.39530469,1.750764708,0.006504041,0.001151208,0.001185417,3.98125E-4
6460,10.38020913,11.4,15.26160469,1.762235583,0.007151583,0.001299584,0.001116625,3.28375E-4
7115,10.5629212,11.4,14.63692852,1.785909625,0.006858208,0.001413333,0.001045666,3.595E-4
7212,10.56743225,11.4,14.30444016,1.797921958,0.007006291,0.001258958,0.001072042,2.65958E-4
7991,10.57703392,11.4,14.63842187,1.825589041,0.006999959,0.001397,0.001073875,3.1175E-4
8301,10.59381136,11.76,14.88604875,1.841411166,0.00711975,0.001448,0.0011615,3.13625E-4
9281,10.67119151,11.76,14.8401,1.874391625,0.007444,0.0015945,0.001257916,2.9825E-4
9390,10.70032092,11.76,14.19256578,1.887143875,0.00686125,0.001461292,0.001259167,6.87875E-4
9650,10.70222187,11.76,14.18119086,1.903134791,0.007031125,0.001397,0.001116041,3.05958E-4
9980,10.69842513,11.76,14.775315,1.919297708,0.007067084,0.001425125,0.001104375,2.8875E-4
10264,10.75928842,11.76,14.23346,1.935963875,0.00722325,0.001790084,0.001051583,3.46791E-4
10402,10.7623915,11.76,13.73259563,1.950370166,0.007876833,0.001426667,0.00113025,4.18083E-4
10518,10.76435462,11.76,14.37392187,1.962876833,0.007285584,0.001333708,0.001018625,2.88208E-4
10618,10.76078699,11.76,14.295,1.975447625,0.007554708,0.001444,0.001067833,3.03333E-4
10775,10.76023502,11.76,15.13131,1.989573875,0.007374875,0.001197875,9.38917E-4,3.06041E-4
11363,10.76032761,11.76,14.0493125,2.015967625,0.0091155,0.001505459,0.001113584,3.47458E-4
11796,10.75368501,11.76,13.903305,2.036904875,0.007594958,0.001486916,9.60792E-4,2.9825E-4
11846,10.75368501,11.76,14.54336719,2.048775916,0.007223375,0.001366333,0.001207791,4.22291E-4
11879,10.75445935,11.76,14.95638125,2.060281166,0.007484584,0.00140125,0.001156583,4.33292E-4
12345,10.83341272,11.76,14.92316625,2.083072208,0.007638959,0.001347583,9.73917E-4,3.21875E-4
12550,10.83420848,12.12,14.63842187,2.099383,0.007350292,0.001838167,0.001778333,4.92291E-4
12921,10.86725101,12.72,14.19216875,2.117235541,0.007663875,0.001373666,0.001072666,3.53917E-4
13210,10.87351082,12.72,13.95125625,2.140878083,0.00732675,0.0014435,0.001065542,2.8775E-4
13394,10.88084503,12.72,13.8108675,2.155404958,0.006961458,0.00140325,0.001234333,3.27833E-4
13567,10.87224406,12.72,14.91078188,2.168629583,0.006983959,0.001412417,0.0012305,2.96541E-4
13594,10.87875862,12.72,14.91078188,2.179230041,0.007064958,0.001247458,0.001073541,2.86541E-4
13952,10.90116137,12.72,14.98475625,2.1975515,0.007245041,0.001460834,0.001165875,3.96E-4
14389,11.03090248,13.4325,13.77054562,2.217215041,0.0072895,0.001362375,0.001115208,3.335E-4
14457,11.03677306,13.4325,14.22737875,2.228906875,0.007406208,0.001460875,0.001117292,3.155E-4
14970,11.07363774,13.58958,14.40285156,2.2507415,0.006893583,0.001437459,0.001044875,2.91083E-4
15110,11.06981564,13.07208,14.253395,2.263475916,0.007431166,0.001436708,0.00106325,3.16125E-4
15505,11.07793457,13.07208,14.75726625,2.282992833,0.007095125,0.001397667,0.00120725,5.56875E-4
16131,11.2053907,13.1300925,14.88553039,2.307275875,0.007219458,0.001540166,0.001534125,4.05667E-4
16286,11.19931931,13.1300925,14.86692227,2.321201083,0.007118792,0.001507791,0.001125083,2.9175E-4
16622,11.22737255,12.72,15.20418,2.339058083,0.007040834,0.0016635,0.00118575,3.77417E-4
17981,11.47031583,13.6475925,13.94681187,2.37865875,0.006853958,0.001304917,0.001033459,2.83958E-4
18338,11.47978872,13.6475925,13.912725,2.393832541,0.006805667,0.001139417,0.001062292,2.505E-4
18420,11.49603156,13.6475925,14.91525062,2.405377416,0.00701525,0.001168417,0.001045,2.3625E-4
19512,11.51436402,13.6475925,14.21267,2.440151625,0.007326167,0.001474792,0.001088,5.3E-4
19997,11.53168786,13.6475925,14.49790625,2.461389791,0.007190333,0.001336542,0.001023833,2.98791E-4
20578,11.55466345,13.6475925,14.23697,2.481855291,0.007392,0.001389334,0.001158167,2.80625E-4
20663,11.55322326,13.6475925,15.015,2.494661583,0.007304208,0.001414625,0.001381875,3.74709E-4
21497,11.55709577,13.6475925,14.371445,2.523761041,0.007319458,0.001571083,0.001228042,2.89542E-4
22630,11.56987882,13.7802225,14.2413,2.562810583,0.007303583,0.001423416,0.001062333,2.76625E-4
23563,11.61183729,13.6460625,14.23639984,2.59628825,0.007284458,0.001468542,0.001152958,4.265E-4
23751,11.60975226,13.6460625,13.83665625,2.610485583,0.00756475,0.001440167,0.001072917,3.1025E-4
24152,11.61586211,13.6460625,14.94152625,2.628750416,0.007440208,0.001481333,0.001090875,2.91958E-4
24445,11.62753387,13.6460625,14.17227516,2.646540916,0.007456666,0.001553958,0.001259667,3.5925E-4
25185,11.64057371,13.6460625,14.7789875,2.676989708,0.00831675,0.001496333,0.001268792,3.965E-4
25571,11.65066802,13.6460625,14.84246625,2.6979605,0.007458292,0.001413333,0.001303875,3.65333E-4
27355,11.70156844,13.7591525,15.1161,2.755734041,0.007590709,0.001372167,9.29042E-4,2.98125E-4
30711,12.08591264,14.1771675,13.97045516,2.843679875,0.007463875,0.00125,9.74667E-4,2.98417E-4
31985,12.07908292,14.2961925,14.73349352,2.879708375,0.008179542,0.001247166,9.95E-4,2.93917E-4
33603,12.08413589,14.1771675,14.8802625,2.933043583,0.008056541,0.001596875,0.001371041,7.81541E-4
34205,12.10110893,14.1771675,14.58217313,2.958191791,0.0077405,0.001510542,0.001242916,4.84583E-4
34820,12.11236047,14.1771675,14.68912969,2.9843365,0.007702417,0.001331208,0.001013833,4.47792E-4
36226,12.12470234,14.2961925,14.6779475,3.022057583,0.007681125,0.001294584,9.93625E-4,3.09333E-4
37573,12.16157685,14.34384563,14.58779625,3.065774875,0.007726208,0.001292375,9.27875E-4,2.71792E-4
38068,12.16843917,14.34384563,14.28176563,3.088648958,0.008017875,0.001262666,9.39375E-4,2.90084E-4
38859,12.16767465,14.34384563,14.94842625,3.120747625,0.008452125,0.001458083,0.001204167,4.57334E-4
41712,12.13173346,14.34384563,15.0704625,3.205979416,0.007816209,0.001390959,9.44292E-4,2.76083E-4
45646,12.53608461,14.628,14.11433078,3.311300125,0.008107375,0.001457833,0.001415875,4.67166E-4
46209,12.53865764,14.628,14.99298352,3.336317291,0.007797,0.001537334,0.001203708,3.59041E-4
52564,12.58812333,14.628,15.14910938,3.51625475,0.00778125,0.001407917,0.001050042,3.74625E-4
53273,12.60065949,14.628,15.23677219,3.546453375,0.007903125,0.001291791,0.00135425,4.21625E-4
59994,12.78152605,15.23677219,14.03197508,3.736859041,0.008538083,0.001304625,9.07875E-4,3.21333E-4
60336,12.78042883,15.23677219,14.11665516,3.75692725,0.008426375,0.001439583,0.001210375,4.10375E-4
62409,12.77697618,15.23677219,14.588325,3.820261375,0.007953208,0.00129075,9.78958E-4,2.89167E-4
64059,12.81183411,14.85,15.057,3.864792666,0.00798175,0.001352958,9.22333E-4,2.8575E-4
67288,12.88640343,14.85,14.83839563,3.959550666,0.0106005,0.001604417,0.001259208,3.33958E-4
71559,12.89634238,14.85,13.98993688,4.152940458,0.023726667,0.003131667,0.003074209,4.89167E-4
72842,12.89585583,14.85,14.58376543,4.235219166,0.011925375,0.002624875,0.001843416,4.3525E-4
73544,12.9103483,14.85,14.9427375,4.27635625,0.013521167,0.001865542,0.002083917,7.945E-4
75967,12.92744136,14.85,14.276495,4.377668958,0.01496575,0.003331958,0.001233875,4.60791E-4
80004,12.93238464,14.85,14.2966125,4.652575291,0.078996083,0.025507917,0.001358958,3.97791E-4
82237,12.94595011,14.85,14.94152625,4.735518416,0.01177925,0.001889416,0.001148917,3.22959E-4
88972,13.00884662,14.91546,14.9324625,4.983560583,0.009384667,0.002380208,0.001006375,3.16333E-4
93160,13.14220603,15.1664475,14.55192031,5.108441541,0.008524666,0.001426667,9.1975E-4,2.85875E-4
94040,13.1622292,15.1664475,14.85556508,5.137722541,0.008744584,0.001306666,9.41959E-4,3.2175E-4
97108,13.18048954,15.1664475,13.83243,5.230301083,0.008431541,0.001474542,0.002364459,3.80208E-4
100000,13.17695162,15.1664475,15.26160469,5.322969541,0.011779,0.001402917,0.001188375,4.08375E-4
